Id,SalePrice
1859,117317.70476666668
1860,144606.13806666658
1861,116392.30386666665
1862,288248.4668
1863,276387.4497333335
1864,277770.22496666684
1865,366661.8622666667
1866,336011.3349666668
1867,229750.33433333333
1868,316918.0598666667
1869,202285.4619666666
1870,237011.45099999997
1871,246727.71889999995
1872,170773.96199999997
1873,252232.98689999976
1874,148487.33929999996
1875,208521.0198999999
1876,194348.00306666666
1877,225153.1488666667
1878,201520.23333333328
1879,132980.7195333333
1880,139899.3480333333
1881,238433.63173333328
1882,243093.25579999998
1883,196403.2513
1884,210048.40466666667
1885,262111.46240000005
1886,303438.0398333335
1887,210316.2667333333
1888,281169.44233333325
1889,162489.7435
1890,120781.46626666667
1891,139472.6726
1892,110902.20133333336
1893,131266.65053333333
1894,120233.66730000004
1895,128490.44566666667
1896,123985.12283333339
1897,119724.08960000005
1898,118943.30969999998
1899,151702.48696666674
1900,148205.5202666667
1901,169009.845
1902,132984.89160000003
1903,216773.0733999999
1904,141641.71226666667
1905,187189.21846666664
1906,164378.95499999996
1907,205197.7586666667
1908,113189.32283333332
1909,135041.96400000007
1910,124436.67320000005
1911,199058.69300000006
1912,286525.44299999985
1913,143747.67140000005
1914,69906.30519999999
1915,358584.6948333335
1916,61539.432400000005
1917,267703.6722000001
1918,138227.89860000004
1919,158386.51800000004
1920,157580.84886666667
1921,449908.40833333356
1922,321920.9515
1923,214842.50533333322
1924,237461.0845
1925,211313.3158333333
1926,397877.2041
1927,140474.48703333337
1928,160291.82333333336
1929,125105.3061666667
1930,137242.5002333333
1931,142089.53686666657
1932,148692.50069999995
1933,190941.6388
1934,178531.27303333342
1935,175963.27899999998
1936,187250.96680000005
1937,183433.10126666672
1938,169598.60550000006
1939,243594.28176666657
1940,182584.8254000001
1941,175998.9965
1942,185602.63250000007
1943,199739.9274
1944,333624.29420000006
1945,381111.2180999997
1946,140142.53459999998
1947,335612.0042
1948,164677.2388333334
1949,240963.2883666666
1950,181503.75576666655
1951,267114.1323333335
1952,223457.18586666672
1953,168847.8631666667
1954,189745.5155000001
1955,134674.77999999997
1956,301437.47436666663
1957,161417.941
1958,299768.3207666668
1959,140580.2804333334
1960,112877.2198333333
1961,114197.03103333333
1962,94943.14340000003
1963,108099.64786666668
1964,111310.49626666676
1965,141090.69786666668
1966,137649.61549999996
1967,305322.61286666675
1968,449594.13233333355
1969,403863.5916999997
1970,468307.90363333345
1971,455133.0249333337
1972,383181.3404333332
1973,261722.86650000006
1974,308066.00090000004
1975,524359.2565000003
1976,269622.0620333336
1977,371695.48999999993
1978,375898.6555999997
1979,320427.322
1980,201531.46066666665
1981,352686.88283333357
1982,242769.9721
1983,216881.4068666667
1984,171830.5350000001
1985,227276.6248333334
1986,211212.95429999998
1987,186183.05600000007
1988,174937.13610000006
1989,191053.2079666667
1990,218295.91336666662
1991,225139.10633333345
1992,223515.3105666668
1993,171028.4890000001
1994,260757.3180333332
1995,180518.32556666667
1996,256930.72099999993
1997,310713.5787333332
1998,346628.7499666667
1999,255891.77286666664
2000,294090.5664333336
2001,254133.57126666664
2002,242359.01423333326
2003,257288.9558999999
2004,285146.36156666663
2005,235753.6013
2006,225758.8341
2007,241364.76749999984
2008,219643.40406666673
2009,193814.70836666672
2010,193167.75239999997
2011,150033.57616666667
2012,174662.5432
2013,184960.78053333345
2014,184131.51366666667
2015,208775.72383333332
2016,192461.13996666667
2017,196906.3455
2018,125160.57333333336
2019,131395.74893333332
2020,120283.06353333336
2021,113736.11973333334
2022,180449.23049999998
2023,145948.74790000002
2024,243248.8024
2025,377077.1555333332
2026,176887.79966666666
2027,161133.14833333332
2028,153120.043
2029,172664.65733333334
2030,280533.95253333345
2031,260008.65263333337
2032,270093.478366667
2033,264295.77840000024
2034,162112.54299999998
2035,224958.253
2036,196422.35806666673
2037,199837.48133333333
2038,307684.9404
2039,216572.9494666667
2040,385466.1737333333
2041,276117.0101
2042,202793.73273333325
2043,176222.3715
2044,167839.48900000006
2045,217290.19616666666
2046,137600.0357666666
2047,145221.14723333335
2048,134391.63436666664
2049,122560.884
2050,182110.2177333333
2051,100285.93266666669
2052,114269.16356666668
2053,145152.08326666668
2054,91806.97333333336
2055,158248.0683333333
2056,133581.2656333333
2057,112940.55316666662
2058,227771.8235333334
2059,137182.94529999996
2060,164715.64179999995
2061,176496.8994
2062,138996.32113333326
2063,111788.38840000003
2064,135153.4136666667
2065,122274.83056666667
2066,165953.22799999997
2067,116370.87836666672
2068,132462.21720000004
2069,84827.91966666665
2070,107220.55533333335
2071,90965.5015
2072,121440.22056666671
2073,134463.0851333333
2074,185834.1219
2075,146043.98109999995
2076,127721.61050000004
2077,150188.22183333337
2078,125257.05916666666
2079,138173.60833333337
2080,120019.83896666668
2081,132423.67233333335
2082,136279.68116666662
2083,148635.91776666665
2084,113303.56026666667
2085,116281.05863333335
2086,134502.71780000004
2087,126563.40029999996
2088,103628.6533333333
2089,77953.49199999998
2090,132932.25546666663
2091,109165.52736666675
2092,130010.15353333333
2093,129880.2035
2094,129418.42819999998
2095,140846.52479999998
2096,76269.24656666667
2097,94168.42800000003
2098,141395.8844333335
2099,54573.40966666665
2100,86220.17886666667
2101,108778.52856666662
2102,134530.84433333325
2103,95563.52793333333
2104,133241.08213333332
2105,128210.80886666666
2106,66909.8188
2107,225263.26063333335
2108,117045.61243333337
2109,112250.25893333332
2110,132153.12600000002
2111,136217.91790000003
2112,136942.70973333332
2113,121743.67833333336
2114,112329.94059999997
2115,152444.21476666667
2116,110966.64906666668
2117,150543.07129999998
2118,114565.71549999999
2119,112695.32893333334
2120,118168.6736
2121,93996.47500000002
2122,111450.83720000001
2123,91148.28533333336
2124,160700.051
2125,118355.3076666667
2126,143570.38756666667
2127,153767.4618333333
2128,137629.85833333328
2129,92728.52333333329
2130,149368.36086666666
2131,131890.28479999996
2132,119773.96640000003
2133,124867.09333333338
2134,126892.74666666669
2135,93702.53386666665
2136,67061.69129999998
2137,115669.82133333334
2138,139462.12519999998
2139,157711.24500000002
2140,140128.02086666672
2141,142397.72360000003
2142,133825.05413333332
2143,147969.44266666667
2144,128373.70333333335
2145,133881.4832666667
2146,162553.52933333328
2147,133397.79729999995
2148,139408.12226666664
2149,144148.01819999996
2150,224638.08856666667
2151,101439.09923333336
2152,175997.1786666667
2153,152441.80433333328
2154,106668.48380000005
2155,147013.81483333325
2156,246568.8377666667
2157,224570.82336666665
2158,238281.59033333333
2159,205830.32756666662
2160,165922.17196666673
2161,243447.37706666658
2162,444348.9886000001
2163,363241.5680666666
2164,256747.90229999993
2165,183927.1505
2166,148892.96969999996
2167,225538.56336666664
2168,201354.81106666668
2169,196639.29276666665
2170,225629.53686666666
2171,150937.0899333333
2172,138459.2682
2173,167876.8296666667
2174,229177.2783666666
2175,316528.23240000004
2176,336816.13813333324
2177,240540.2972999999
2178,217595.5130333333
2179,142393.3820666667
2180,220215.45846666663
2181,195313.37746666663
2182,219621.54500000007
2183,187034.6325333334
2184,123784.07280000001
2185,128951.38786666666
2186,144303.47889999996
2187,147693.09406666664
2188,159455.8066666667
2189,248694.3208333333
2190,83182.41516666663
2191,87295.0613333333
2192,89988.25200000001
2193,104864.97379999998
2194,107708.96753333334
2195,111885.19943333333
2196,101948.5862
2197,123444.30616666666
2198,160849.57033333337
2199,176587.66256666667
2200,145757.75040000002
2201,143715.57496666664
2202,208888.61306666673
2203,138897.27053333333
2204,186383.797
2205,115096.35949999999
2206,135424.34776666664
2207,228248.0756666666
2208,261241.1555
2209,221277.75546666665
2210,124883.21733333338
2211,108515.82423333335
2212,118327.42450000001
2213,108179.93113333339
2214,133953.5644999999
2215,103184.61166666666
2216,149438.99099999998
2217,63751.37603333331
2218,87638.5938333333
2219,85813.15399999998
2220,79680.35333333336
2221,357009.52673333354
2222,255579.69260000007
2223,280960.1097000001
2224,214776.26526666665
2225,127770.48566666663
2226,186475.2502666666
2227,191730.86496666676
2228,271514.7242666668
2229,253776.67229999986
2230,160383.42813333333
2231,206885.4709333333
2232,176409.9989333334
2233,173233.92133333327
2234,241007.61966666667
2235,215342.0468333333
2236,275254.6629333334
2237,347413.3926666667
2238,205314.91633333336
2239,129645.84099999999
2240,161664.40600000008
2241,154589.05666666673
2242,125750.96546666669
2243,128297.32126666668
2244,105082.48500000002
2245,95099.56966666672
2246,144292.10909999997
2247,111680.1934333333
2248,127323.83050000003
2249,128276.91676666666
2250,138384.7432333333
2251,101767.65746666671
2252,175980.8352333333
2253,157453.8786333333
2254,176609.4093666667
2255,188601.45779999997
2256,180673.5886
2257,206675.11756666654
2258,173020.8245
2259,176753.90933333337
2260,159900.00333333336
2261,179433.74686666665
2262,206176.77949999995
2263,336290.0989999999
2264,458158.1665666669
2265,167132.45750000002
2266,308746.22123333334
2267,396007.6829666665
2268,390180.1217666668
2269,147805.8678
2270,182393.8537999999
2271,215477.40063333334
2272,204825.4399666667
2273,167162.8243333333
2274,173181.37299999996
2275,173006.40366666668
2276,182090.35536666663
2277,176896.3818
2278,148312.12893333327
2279,126138.55249999998
2280,119134.18456666669
2281,178054.73080000002
2282,178658.35053333326
2283,105908.17886666668
2284,106009.31400000001
2285,135216.67779999998
2286,125534.11683333335
2287,358212.33836666687
2288,262453.89626666665
2289,412874.24076666636
2290,471048.93010000035
2291,321756.4991333333
2292,429000.14303333324
2293,510504.10920000024
2294,411281.98246666655
2295,477158.653566667
2296,291611.0323666666
2297,319728.6126333332
2298,319217.5113333332
2299,363780.4906333333
2300,336574.1524333332
2301,290211.3401333333
2302,239571.98249999987
2303,235471.07766666662
2304,256184.6838333332
2305,175226.83863333333
2306,175095.13836666665
2307,185712.31819999998
2308,221613.4614
2309,283840.6181333333
2310,233362.78969999996
2311,205371.7014666666
2312,170664.4286666667
2313,176515.67199999993
2314,168156.2598666667
2315,169600.60783333346
2316,185460.54113333335
2317,181916.9711666667
2318,168826.4600666667
2319,173188.70779999995
2320,180756.6470666666
2321,262205.77769999986
2322,173657.77033333335
2323,188818.4948
2324,173746.23833333337
2325,209043.26493333332
2326,167881.75250000003
2327,200848.28433333331
2328,222659.51463333328
2329,185486.0008333334
2330,175261.9583666667
2331,358029.57369999983
2332,412696.70359999983
2333,314383.4747666666
2334,242544.2954666666
2335,264126.4104333334
2336,326601.51169999986
2337,201011.52883333334
2338,274889.3178666667
2339,229002.56899999993
2340,411162.75050000026
2341,217167.44543333328
2342,239418.59946666664
2343,225250.31410000002
2344,224646.85946666662
2345,243625.36183333324
2346,216818.98306666667
2347,193579.48476666663
2348,255043.97306666657
2349,185687.31866666675
2350,302050.72226666677
2351,265417.8416333333
2352,252386.45643333328
2353,233421.1855333333
2354,133741.64710000003
2355,159118.25000000006
2356,156665.46500000005
2357,196016.93639999995
2358,196308.80153333338
2359,128987.06666666667
2360,115979.80783333328
2361,140907.77376666665
2362,278515.944
2363,138319.62383333337
2364,162382.54666666663
2365,228807.18336666664
2366,191459.46709999992
2367,226199.68863333337
2368,205324.88913333334
2369,225771.14370000004
2370,170027.20876666668
2371,172874.4213333334
2372,195369.93580000004
2373,279034.24640000006
2374,304350.15743333346
2375,250543.6210666667
2376,271566.74466666667
2377,371046.98509999993
2378,141115.6036333333
2379,193762.98200000005
2380,144049.28386666664
2381,165381.42766666663
2382,199635.27246666673
2383,204679.13466666662
2384,259834.5388333332
2385,161109.87099999993
2386,139445.72983333337
2387,139515.35726666666
2388,111708.85106666668
2389,123520.98200000003
2390,140857.89196666662
2391,140905.3823
2392,114033.24546666669
2393,169067.676
2394,141424.03726666665
2395,210486.46583333332
2396,145216.17816666665
2397,213424.80723333338
2398,122785.66916666669
2399,61945.29956666663
2400,60097.824866666655
2401,113638.15953333335
2402,126026.51473333333
2403,138406.7223333334
2404,150540.23163333331
2405,163106.55633333328
2406,139487.95190000004
2407,126350.28050000007
2408,141688.1384666666
2409,119265.42220000002
2410,169929.36766666672
2411,110694.13033333333
2412,156276.2383333333
2413,132634.2141666666
2414,138965.00783333337
2415,129168.233
2416,134386.39999999994
2417,134745.53693333335
2418,130133.87666666672
2419,127830.25993333335
2420,124930.43313333337
2421,137185.92073333336
2422,114540.36716666668
2423,142100.90233333327
2424,147456.71483333333
2425,224987.02326666669
2426,134166.6284333333
2427,119485.275
2428,167001.81516666675
2429,112448.01856666665
2430,131798.73923333333
2431,111051.91623333332
2432,143055.6642666666
2433,135587.48350000003
2434,132381.35416666663
2435,148000.4732333333
2436,106715.91906666667
2437,111196.52159999998
2438,123813.02249999998
2439,110116.85270000006
2440,126974.61226666669
2441,107657.65653333328
2442,107617.87426666661
2443,122949.1147666667
2444,126116.33583333337
2445,85584.40999999997
2446,139602.22723333334
2447,200271.0268333333
2448,131830.9456333333
2449,110499.54466666665
2450,138246.03263333323
2451,126359.87730000002
2452,209638.91576666667
2453,89915.00666666667
2454,119666.62699999998
2455,114067.9263
2456,133969.8023333333
2457,131860.30866666677
2458,114820.50380000002
2459,112678.40273333334
2460,133915.15800000002
2461,121251.91346666671
2462,133404.17333333328
2463,114182.83340000005
2464,164775.17626666668
2465,140910.14766666674
2466,114478.97346666666
2467,145644.77803333334
2468,74069.27736666665
2469,69556.35466666667
2470,182853.26149999996
2471,212170.95089999997
2472,172449.9567
2473,125166.12380000002
2474,84742.40123333331
2475,233225.7163666666
2476,117949.98626666664
2477,130463.81666666667
2478,161609.40099999998
2479,106166.00280000005
2480,156927.1121333333
2481,126338.84926666672
2482,131619.2768666667
2483,115107.2823333333
2484,113234.76313333334
2485,124616.97750000001
2486,148687.12203333335
2487,193838.28450000007
2488,165147.11799999993
2489,150028.1357
2490,158049.79790000006
2491,96267.13193333332
2492,175789.61946666663
2493,136975.52219999995
2494,161190.70999999996
2495,99163.98760000001
2496,224847.49786666658
2497,145923.44496666672
2498,113171.0349
2499,97034.71373333331
2500,132485.87456666664
2501,141640.8381666667
2502,145590.55806666662
2503,111451.2511333333
2504,185999.77706666672
2505,224675.99833333326
2506,242719.09546666665
2507,323846.0891999999
2508,243201.47586666662
2509,216421.20056666664
2510,221269.6814333334
2511,177722.39519999997
2512,209961.03340000001
2513,209469.87406666664
2514,239642.7189666666
2515,146257.02476666664
2516,173246.753
2517,140151.6427666667
2518,147241.66286666665
2519,230282.2803
2520,218363.24336666666
2521,187517.9593333333
2522,224199.79766666668
2523,119950.7938666667
2524,134938.10590000002
2525,145046.91803333332
2526,134521.3464333333
2527,115374.63906666668
2528,127622.96166666667
2529,130986.27399999999
2530,123309.44650000003
2531,259082.85360000006
2532,227678.06083333335
2533,193195.48983333327
2534,225715.76886666662
2535,309227.77816666674
2536,247455.20309999987
2537,241706.56793333322
2538,171465.62776666667
2539,188425.78726666665
2540,172054.87940000006
2541,180965.09976666677
2542,164129.45933333333
2543,123200.42966666666
2544,124410.9435
2545,132669.10906666663
2546,141452.0172
2547,141603.64216666672
2548,149787.28859999994
2549,164033.86499999996
2550,389229.0821666667
2551,140316.95803333336
2552,122491.96070000005
2553,76933.45550000001
2554,120852.77343333335
2555,112799.27403333335
2556,99648.84760000002
2557,113007.55416666665
2558,155813.77416666667
2559,133537.19069999995
2560,144221.45070000002
2561,140376.80863333333
2562,128885.34166666672
2563,145205.68259999997
2564,185291.45533333338
2565,135453.4848
2566,160714.70579999994
2567,118571.9494
2568,190610.2708
2569,209428.93480000002
2570,125199.69066666668
2571,186032.7286666667
2572,152266.85466666668
2573,217645.23923333336
2574,245641.49723333336
2575,135496.05526666666
2576,133382.4169333333
2577,153682.49183333336
2578,86785.37083333332
2579,59426.74300000001
2580,114452.66923333336
2581,135513.1948
2582,124643.06990000002
2583,288819.2990333335
2584,160448.49366666668
2585,180854.37643333332
2586,223485.1169333334
2587,211334.02733333336
2588,140137.65573333332
2589,141668.85386666664
2590,218552.75983333334
2591,208934.9116
2592,213335.51299999995
2593,259928.82366666672
2594,176898.2977666667
2595,202076.6537
2596,319262.5279333333
2597,181569.2017
2598,284767.6452333332
2599,338764.5579999998
2600,138272.20226666666
2601,140923.5620666667
2602,80108.653
2603,90491.44366666667
2604,89063.76516666662
2605,76276.71999999999
2606,137959.6494
2607,188245.97063333332
2608,207501.8566333333
2609,167575.62346666667
2610,111025.27256666667
2611,130453.0234333333
2612,153866.90310000008
2613,135116.6431
2614,132145.617
2615,150262.68136666666
2616,131884.52533333335
2617,178300.22743333338
2618,187754.03929999997
2619,200826.76593333346
2620,184414.4907
2621,177919.2216666667
2622,180498.47660000002
2623,247985.18363333322
2624,278079.0277333334
2625,323865.2360666666
2626,174841.53513333332
2627,161869.93200000006
2628,471788.97740000027
2629,508103.4866666671
2630,383278.83486666647
2631,460799.84710000036
2632,425488.1146333333
2633,341862.03069999994
2634,395234.24096666655
2635,158495.3166666666
2636,180133.36126666676
2637,188416.57600000006
2638,262119.7196
2639,183302.61426666673
2640,156300.9082666667
2641,100555.544
2642,201098.21033333326
2643,106221.10953333337
2644,125116.44809999998
2645,107452.0688
2646,97134.18966666669
2647,103443.2378666667
2648,136701.97906666662
2649,150019.01880000002
2650,137091.74686666668
2651,137819.42519999994
2652,430944.68263333343
2653,262979.5028666666
2654,233632.74733333327
2655,396148.3427333332
2656,332086.8695333332
2657,354793.8464999999
2658,287248.57540000003
2659,329764.9731333334
2660,345938.6052999999
2661,364335.1251999999
2662,374160.8284999998
2663,280121.2559
2664,283069.42179999984
2665,331995.58513333334
2666,290809.10943333333
2667,171016.36950000003
2668,176280.86953333335
2669,173835.9479333334
2670,289468.10219999996
2671,171188.269
2672,190510.1087
2673,212122.06879999998
2674,211045.101
2675,173895.22466666665
2676,193740.08186666673
2677,194447.72976666674
2678,247420.05346666655
2679,276053.44863333326
2680,279435.7494999999
2681,416441.35146666656
2682,326067.5565333333
2683,501493.7880333337
2684,318244.8079333334
2685,315204.2395666666
2686,266093.51350000006
2687,323107.60219999996
2688,225561.32966666683
2689,209268.7001333334
2690,498404.43986666715
2691,187946.99803333328
2692,139738.3501000001
2693,197275.90796666662
2694,143625.4514666667
2695,186526.89923333327
2696,183408.4771666668
2697,186324.77906666667
2698,188742.2226666666
2699,171021.7409333334
2700,148908.24420000004
2701,158656.40486666674
2702,115221.52546666667
2703,128190.5545333333
2704,141446.6809666666
2705,118226.57606666666
2706,118005.75663333335
2707,120340.99596666665
2708,132646.63999999996
2709,113943.41983333338
2710,122291.89789999998
2711,282447.2590000002
2712,399575.88266666635
2713,177992.28380000003
2714,144257.9465333333
2715,173662.469
2716,143347.0130666667
2717,189065.13653333334
2718,226895.05949999997
2719,156342.51626666667
2720,178739.58083333337
2721,142778.07966666666
2722,162700.88666666666
2723,141967.9083333333
2724,130123.81166666672
2725,135953.42293333332
2726,147485.6372333333
2727,178364.95416666663
2728,168984.89849999998
2729,144499.18023333323
2730,149398.8045666667
2731,116268.41403333338
2732,122292.22316666668
2733,161075.52333333337
2734,144154.71683333328
2735,132956.87093333335
2736,146906.4922
2737,124735.4483333334
2738,131109.01316666667
2739,164454.15899999996
2740,140501.6804666667
2741,148173.87209999998
2742,149182.99449999994
2743,145795.50846666668
2744,151718.50989999995
2745,141467.62480000002
2746,136023.64893333337
2747,140726.50066666663
2748,125657.26160000001
2749,122821.04583333335
2750,135905.41846666666
2751,134393.4635
2752,206126.02786666667
